Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Europa y Asia central (BIRF y la AIF),TEC,..,..,3.18031689662765,3.10991362846166,2.95267172444839,2.80769842946109,2.71119849354687,2.68739614835787,2.76407933139865,2.78172026785372,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Unión Europea,EUU,..,..,2.55336869129194,2.54850560018301,2.5417001361886,2.56069828858422,2.56571605946221,2.57737118091837,2.56191352965296,2.56319638448003,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Frágiles y situaciones de conflicto afectados,FCS,..,..,14.5380409828253,14.5444947069777,14.6769098140897,15.3569267239643,16.1996930119043,17.2192780491924,17.7612440864523,18.3540505145108,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Países pobres muy endeudados (PPME),HPC,..,..,23.3681733387299,23.0064369902212,22.1633877420278,21.5517829000602,20.9208652964449,20.9465320170157,21.0212164581133,21.1472680341172,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ingreso alto,HIC,..,..,2.71361479112095,2.6969689383187,2.66863791828904,2.66424713706942,2.6652909455756,2.67236743723885,2.67245102935461,2.67134311534545,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sólo BIRF,IBD,..,..,8.25297911229839,8.15053177089491,7.98690214695666,7.82493118446721,7.69449178437984,7.64576355032729,7.6210414339476,7.59852966964507,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,BIRF y la AIF,IBT,..,..,10.1164495022752,10.0157519247815,9.81399251619443,9.64257045443426,9.50273842944715,9.47484450487911,9.46385774683253,9.49372547904488,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,mezcla de la AIF,IDB,..,..,13.6384759868384,13.5887569011348,13.0716581775446,12.6269666546115,12.3317883221502,12.486602222362,12.4473030473293,12.7533750523752,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sólo AIF,IDX,..,..,19.9719290872527,19.7097072192838,19.3322679038191,19.1448797096097,18.9139439325727,18.7607045363998,18.7180031154181,18.7409911957597,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,total de la AIF,IDA,..,..,17.4696826208105,17.2874028192607,16.8509237827297,16.557724758078,16.2974677706309,16.2631188482939,16.2183820738851,16.3511024820365,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,avanzada del dividendo demográfico,LTE,..,..,3.91449445554826,3.82851132876956,3.78132852302954,3.72950336131013,3.68396986391853,3.65489290314666,3.63411027772297,3.63872502427269,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,América Latina y el Caribe,LCN,..,..,6.59316131976019,6.35108595460672,6.13970093284509,6.16201100838913,6.45138945133114,6.84691844760716,7.19215738400811,7.42842285210792,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,América Latina y el Caribe (excluido altos ingresos),LAC,..,..,6.68412617466129,6.44680244283041,6.23381965746982,6.26266631295815,6.56601633866559,6.98004392008071,7.34230113886134,7.58695312276704,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,América Latina y el Caribe (BIRF y la AIF),TLA,..,..,6.67333426599875,6.42588811890564,6.20972816656208,6.23191489288947,6.52617076742472,6.92846950127353,7.27946890011841,7.51937496941977,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,..,..,21.1818419299145,20.8647963418205,20.2654960146414,19.8958256120026,19.5289976773519,19.4347338595779,19.3944386439207,19.4052134279821,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ingreso mediano y bajo,LMY,..,..,10.3489252453263,10.2466813524052,10.0456942385818,9.8782412157987,9.74153875224193,9.71790773520988,9.70912961326199,9.73962324276017,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Países de ingreso bajo,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Países de ingreso mediano bajo,LMC,..,..,14.5048516269353,14.3836606639867,14.0642455962619,13.6258052215515,13.2384119349973,12.9786957247623,12.8115591594272,12.7138732687961,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Oriente Medio y Norte de África,MEA,..,..,6.53047852498782,6.5546929402354,6.37443024044056,6.31507475827811,6.2632781057821,6.37428018039953,6.38425837351926,6.32308304103611,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Oriente Medio y Norte de África (excluido altos ingresos),MNA,..,..,6.81505740645069,6.88098019761637,6.76308936427877,6.70962786046512,6.66336677844768,6.77893191881525,6.78308328518856,6.71309837053716,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Oriente Medio y Norte de África (BIRF y la AIF),TMN,..,..,6.81505740645069,6.88098019761637,6.76308936427877,6.70962786046512,6.66336677844768,6.77893191881525,6.78308328518855,6.71309837053716,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS, Ingreso mediano,MIC,..,..,9.29695199406257,9.18142515453624,9.01141665646137,8.84632906099359,8.71976881950464,8.65898681941127,8.62511648353886,8.63185757029358,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,América del Norte,NAC,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,No clasificado,INX,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Miembros OCDE,OED,..,..,3.01575858027674,2.92820798123681,2.86876978062688,2.88166539254087,2.95282369521868,3.00457435068496,3.02310462361347,3.06759888481021,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Otros Estados pequeos,OSS,..,..,14.363239239619,14.042147262151,13.9089908052174,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Estados pequeos de las Islas del Pacfico,PSS,..,..,5.75578393871596,6.093161605013,6.45478346639494,6.74442430828238,6.79366419872243,6.83625134494337,7.02997742014885,7.36546194811952,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,posterior al dividendo demográfico,PST,..,..,2.51917097021204,2.51693306514049,2.5119939316113,2.51138463315188,2.52200572179016,2.51096484633041,2.54077342874256,2.54751047666232,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,previa al dividendo demográfico,PRE,..,..,18.7685461851292,18.4319399938608,18.0729276248998,18.0306568658924,18.325924156687,18.8998926973043,19.0873391023048,19.327851701105,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Pequeños Estados,SST,..,..,12.3310257934482,12.1088893471571,12.0068809909799,12.146754110907,12.9416175895187,13.0039744411375,13.3023491926788,13.1813310422124,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Asia meridional,SAS,..,..,16.1537637722801,16.1959270434236,15.749380209783,15.148389786736,14.5194099357543,14.1680467383099,13.9770872520256,13.8391374812362,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Asia meridional (BIRF y la AIF),TSA,..,..,16.1537637722801,16.1959270434236,15.749380209783,15.148389786736,14.5194099357543,14.1680467383099,13.9770872520256,13.8391374812362,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,África al sur del Sahara,SSF,..,..,18.2809389837463,17.9059570593533,17.3985297179519,17.1145656341094,17.0432854896966,17.3459014836832,17.3663020230496,17.5262829469589,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,África al sur del Sahara (excluido altos ingresos),SSA,..,..,18.3043320189355,17.9274370441894,17.4184510733245,17.1341984949896,17.0616664245821,17.3649442605233,17.3847544622576,17.5448270745027,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,África al sur del Sahara (BIRF y la AIF),TSS,..,..,18.2809389837463,17.9059570593533,17.3985297179519,17.1145656341094,17.0432854896966,17.3459014836832,17.3663020230496,17.5262829469589,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ingreso mediano alto,UMC,..,..,4.35364897620596,4.20849257064659,4.14812693641604,4.21530307770476,4.31176740423208,4.41681679433658,4.48636750786746,4.56700967668231,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mundo,WLD,..,..,9.1,9.2,9,8.6,8.9,8.8,8.7,8.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Afganistán,AFG,..,..,25,27.2,26.5,26.4,25.8,27.5,28.9,29.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Albania,ALB,..,..,4.1,3.5,3.9,4.5,4.9,4.5,3.9,3.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Argelia,DZA,..,..,4,3.5,3.3,3.3,3.2,3.2,3.1,2.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Samoa Americana,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Angola,AGO,..,..,37,35.4,29.2,23.1,19,19.5,19.4,18.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Antigua y Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Argentina,ARG,..,..,3.3,3.2,2.8,2.5,2.6,2.9,3.4,3.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Armenia,ARM,..,..,4.1,3.6,3.3,2.9,2.7,2.8,2.7,2.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Australia,AUS,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Austria,AUT,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Azerbaiyán,AZE,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bahamas,BHS,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bahrein,BHR,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bangladesh,BGD,..,..,13.9,13.8,14.2,14.5,14.9,14.1,13.5,13,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Barbados,BRB,..,..,4.8,4.5,4.5,4.4,4.5,4.6,4.5,4.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Belarús,BLR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bélgica,BEL,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Belice,BLZ,..,..,7.3,7.9,8,7.8,7.7,7.5,7.5,7.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Benin,BEN,..,..,8.4,8.1,7.8,7.7,7.6,7.5,7.4,7.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bermudas,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bhután,BTN,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bolivia,BOL,..,..,21.2,19.7,19,17.3,16.2,15.5,15.6,15.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bosnia y Herzegovina,BIH,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Botswana,BWA,..,..,24.4,23.3,20.7,19.4,18.6,20.5,22.4,24.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Brasil,BRA,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Vírgenes Británicas,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Brunei Darussalam,BRN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Bulgaria,BGR,..,..,4.4,4.1,3.5,3.5,3.3,3.5,3.1,3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Burkina Faso,BFA,..,..,18.8,18.5,17.9,17.6,17.6,18.1,18.7,19.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Cabo Verde,CPV,..,..,16.5,16.1,16.6,17.1,17.6,17.5,17.9,18.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Camboya,KHM,..,..,14.2,13.6,14,14.7,15.7,15.4,15,14.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Camerún,CMR,..,..,8.2,7.1,6.8,6.7,6.7,6.5,6.4,6.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Canadá,CAN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Caimán,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Centroafricana,CAF,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Chad,TCD,..,..,39,38.6,36.9,36.2,35.4,36.4,37.9,39.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas del Canal,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Chile,CHL,..,..,3.5,3.3,3.2,3.1,3.1,3.2,3.3,3.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,China,CHN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Colombia,COL,..,..,11.3,9.6,8.4,7.3,6.6,5.8,5.5,5.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Comoras,COM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Congo, República Democrática del",COD,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Congo, República del",COG,..,..,33,31.2,29.4,25.8,25.3,25.9,27.4,28,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Costa Rica,CRI,..,..,3.9,3.8,4.1,4.2,3.9,3.5,3.2,3.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Côte d'Ivoire,CIV,..,..,22.6,22.1,21.9,20.4,19.9,19.2,19.9,19.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Croacia,HRV,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Cuba,CUB,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Chipre,CYP,..,..,6.2,6.3,6.6,6.9,7.3,7.3,7.1,6.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Checa,CZE,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Dinamarca,DNK,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Dominica,DMA,..,..,5,5.1,5.2,5.3,5.3,5.4,5.7,5.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Dominicana,DOM,..,..,10.4,9.8,9,8.5,7.6,7,6,5.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ecuador,ECU,..,..,17.6,17.6,14.9,11.7,8.8,8.9,9.1,8.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Egipto, República Árabe de",EGY,..,..,5.1,5.2,5,4.8,4.6,4.7,4.7,4.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,El Salvador,SLV,..,..,11.2,10.6,10.6,10.7,10.7,10.1,9.5,8.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guinea Ecuatorial,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Estonia,EST,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Eswatini,SWZ,..,..,8.9,8.1,10.9,13.8,17,16.8,16.5,16.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Etiopía,ETH,..,..,30.1,29.9,27.5,24.8,21.5,20.6,19.9,19.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Feroe,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Fiji,FJI,..,..,3.8,3.5,3.6,3.9,4.1,4,3.9,3.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Finlandia,FIN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Francia,FRA,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Polinesia Francesa,PYF,..,..,3.3,3.2,3.1,3.3,3.5,3.8,3.8,3.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Gabón,GAB,..,..,17.3,17.5,16.2,14.9,14.1,15.1,15.9,16.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Gambia,GMB,..,..,12.8,13.2,12.6,12.2,11.6,12,12,11.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Georgia,GEO,..,..,4.6,4.3,4.6,5.2,5.9,6.2,7.1,8.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Alemania,DEU,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ghana,GHA,..,..,6.8,7.3,7.2,7.5,7.7,7.5,7,6.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Grecia,GRC,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Groenlandia,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Granada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guatemala,GTM,..,..,17.7,18,18.5,17.7,16.9,16.2,16.1,16.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Guyana,GUY,..,..,6.7,6,6.3,6.5,6.9,6.1,6,5.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Haití,HTI,..,..,48.1,49.4,48.9,48.3,47.8,47.8,48.3,48.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Honduras,HND,..,..,21.1,20.8,19.3,17.3,14.9,14.1,13.8,13.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Hong Kong, Región Administrativa Especial",HKG,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Hungría,HUN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islandia,ISL,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,India,IND,..,..,16.3,16.3,15.9,15.3,14.7,14.4,14.2,14,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Indonesia,IDN,..,..,10.5,9.3,8.9,9.3,9.3,9.2,8.9,9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Irán, República Islámica del",IRN,..,..,4.8,4.8,4.8,4.8,4.9,4.9,4.8,4.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Iraq,IRQ,..,..,21.5,21.8,22.1,22.7,23.6,24,24,23.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Irlanda,IRL,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Isla de Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Israel,ISR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Italia,ITA,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Jamaica,JAM,..,..,9.9,10.2,10.2,9.8,9.7,9.4,9.3,8.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Japón,JPN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Jordania,JOR,..,..,7.7,8.6,8.9,9,8.5,8.6,8.7,8.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kazajstán,KAZ,..,..,3.2,2.8,2.8,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kenya,KEN,..,..,24.1,23.2,22.2,21.5,22.3,23.4,23.7,23,..,..
